cf,timestamp
0.56,20150421211030
0.44,20150421211730
0.42,20150421211830
0.26,20150421212300
0.18,20150421212630
0.06,20150421212900
-0.04,20150421213100
-0.64,20150421214300
-0.76,20150422101830
-0.76,20150422102500
-0.76,20150422103100
-0.78,20150422103700
-0.8,20150422104000
-0.8,20150422104330
-0.82,20150422105230
-0.82,20150422105700
-0.82,20150422105900
-0.82,20150422110230
-0.82,20150422110300
-0.82,20150422110630
-0.82,20150422111100
-0.82,20150422112100
-0.82,20150422112400
-0.82,20150422112530
-0.8,20150422113130
-0.8,20150422113200
-0.56,20150422114200
-0.52,20150422114230
-0.44,20150422114430
-0.38,20150422114600
-0.14,20150422115100
0.14,20150422120200
0.14,20150422120230
-0.02,20150422121200
-0.04,20150422121330
-0.08,20150422121800
-0.08,20150422122530
-0.08,20150422122730
0.08,20150422123200
0.06,20150422123230
-0.08,20150422124000
-0.1,20150422124130
0.02,20150422124400
0.0,20150422124500
0.06,20150422125000
-0.12,20150422125730
0.04,20150422130230
0.14,20150422130600
0.2,20150422130700
0.12,20150422131030
0.18,20150422131400
0.06,20150422131530
0.04,20150422131930
0.14,20150422132130
0.16,20150422132230
0.16,20150422132300
0.26,20150422133930
0.16,20150422134430
0.18,20150422134630
0.5,20150422140000
0.42,20150422140330
0.56,20150422140900
0.56,20150422141300
0.44,20150422142230
0.3,20150422142700
0.24,20150422143730
0.18,20150422144100
0.12,20150422144230
0.04,20150422144330
0.18,20150422144700
0.26,20150422145200
0.46,20150422151030
0.52,20150422151230
0.56,20150422151900
0.42,20150422152230
0.46,20150422152600
0.5,20150422152800
0.46,20150422153000
0.52,20150422153330
0.5,20150422153500
0.34,20150422153630
0.28,20150422153800
0.14,20150422154100
0.02,20150422154800
0.06,20150422155200
0.32,20150422155900
0.56,20150422160600
0.64,20150422160700
0.9,20150422162100
0.84,20150422162230
0.82,20150422162300
0.54,20150422163630
0.46,20150422164400
0.64,20150422165130
0.84,20150422165500
0.24,20150422170700
0.18,20150422171000
0.02,20150422171500
-0.02,20150422171600
-0.02,20150422171630
-0.06,20150422172030
-0.08,20150422172230
0.32,20150422173030
0.42,20150422173800
0.3,20150422174230
0.3,20150422174400
0.16,20150422174800
0.36,20150422175230
-0.06,20150422175800
0.02,20150422180930
-0.16,20150422181430
-0.18,20150422181500
-0.34,20150422182230
-0.34,20150422182330
-0.14,20150422182800
-0.4,20150422184430
-0.72,20150422185600
-0.6,20150422190100
-0.64,20150422191100
-0.64,20150422191130
-0.64,20150422191200
-0.68,20150422191400
-0.7,20150422192130
-0.72,20150422192430
-0.76,20150422193030
-0.82,20150422193930
-0.78,20150422194830
-0.76,20150422195100
-0.82,20150422200030
-0.8,20150422202030
-0.84,20150422202700
-0.84,20150422203230
-0.84,20150422203900
-0.78,20150422210100
-0.72,20150422210730
-0.56,20150422211230
-0.46,20150422211800
-0.28,20150422213030
-0.1,20150422213530
0.06,20150422214130
0.22,20150422214500
-0.84,20150423101730
-0.64,20150423102300
-0.56,20150423103630
-0.62,20150423104300
-0.66,20150423104800
-0.64,20150423105100
-0.64,20150423105330
-0.64,20150423110000
-0.66,20150423110100
-0.74,20150423110330
-0.76,20150423110500
-0.76,20150423111200
-0.76,20150423111300
-0.76,20150423111400
-0.78,20150423112000
-0.78,20150423112330
-0.76,20150423112500
-0.76,20150423112700
-0.76,20150423112930
-0.76,20150423113000
-0.72,20150423113600
-0.56,20150423114230
-0.54,20150423114700
-0.52,20150423115130
-0.58,20150423115630
-0.58,20150423115800
-0.6,20150423115830
-0.66,20150423121130
-0.34,20150423121630
-0.22,20150423121730
-0.14,20150423122030
-0.1,20150423122200
0.04,20150423123300
-0.02,20150423124200
-0.04,20150423125130
0.22,20150423125500
0.04,20150423130700
0.16,20150423130800
0.08,20150423131000
0.28,20150423131500
0.3,20150423131830
0.26,20150423132100
0.24,20150423132130
0.16,20150423132400
0.2,20150423133200
0.32,20150423133930
0.34,20150423134300
0.4,20150423135200
0.36,20150423135300
0.42,20150423135500
0.44,20150423135600
0.76,20150423140330
0.66,20150423141900
0.64,20150423142100
0.8,20150423143030
0.9,20150423143500
0.96,20150423144230
0.96,20150423144600
0.98,20150423145100
0.98,20150423145600
0.98,20150423145700
1.0,20150423150300
1.0,20150423150330
1.0,20150423150500
1.0,20150423150530
1.0,20150423152030
1.0,20150423152300
1.0,20150423152330
1.0,20150423152730
1.0,20150423154300
1.0,20150423154830
1.0,20150423154930
1.0,20150423155130
1.0,20150423155900
1.0,20150423162330
0.98,20150423163130
0.98,20150423163330
0.98,20150423163500
0.98,20150423163900
0.98,20150423164200
0.98,20150423164630
0.98,20150423164800
0.98,20150423164930
0.98,20150423165200
0.98,20150423165400
0.98,20150423165830
0.98,20150423170000
0.98,20150423170130
0.98,20150423170700
0.98,20150423171230
0.98,20150423171630
0.96,20150423173130
0.96,20150423173230
0.96,20150423174200
0.96,20150423174930
0.96,20150423175230
0.98,20150423175630
0.98,20150423181030
0.98,20150423181200
0.98,20150423181400
0.98,20150423181530
0.98,20150423182730
0.96,20150423183600
0.98,20150423183730
0.98,20150423183930
0.96,20150423184430
0.96,20150423184630
0.88,20150423185630
0.66,20150423190800
0.5,20150423191300
0.26,20150423192300
0.22,20150423192600
0.14,20150423193000
0.08,20150423194130
0.06,20150423194230
0.04,20150423194630
0.02,20150423194700
-0.06,20150423195600
-0.1,20150423200230
-0.18,20150423200600
-0.18,20150423200830
-0.14,20150423201430
-0.16,20150423201630
-0.26,20150423202730
-0.3,20150423202900
-0.28,20150423202930
-0.38,20150423203530
-0.4,20150423203630
-0.48,20150423204330
-0.5,20150423204430
-0.54,20150423204730
-0.64,20150423205700
-0.72,20150423210730
-0.74,20150423211130
-0.76,20150423212700
-0.74,20150423213300
-0.74,20150423213430
-0.7,20150423213700
-0.7,20150423213900
-0.2,20150424102000
-0.28,20150424102400
0.48,20150424104230
0.26,20150424105000
0.2,20150424105100
0.18,20150424105200
0.16,20150424105430
0.32,20150424110330
0.56,20150424110630
0.92,20150424111530
0.94,20150424112200
0.92,20150424112730
0.86,20150424113000
0.86,20150424113330
0.78,20150424113700
0.94,20150424114730
0.94,20150424114900
1.0,20150424115630
0.98,20150424120230
0.98,20150424120430
1.0,20150424120500
1.0,20150424121300
1.0,20150424121930
1.0,20150424122500
1.0,20150424123100
0.98,20150424123600
0.9,20150424124900
0.62,20150424125600
0.6,20150424130300
0.96,20150424132300
0.96,20150424132530
1.0,20150424133330
0.9,20150424134000
0.94,20150424134130
0.94,20150424134200
0.96,20150424134400
0.96,20150424134600
0.88,20150424134900
0.72,20150424140500
0.72,20150424140630
0.98,20150424141600
0.98,20150424142230
0.98,20150424142630
0.98,20150424142800
0.98,20150424143130
0.98,20150424143300
1.0,20150424143900
0.98,20150424144030
0.98,20150424144800
0.96,20150424145200
0.96,20150424145730
0.98,20150424150400
0.98,20150424150930
0.98,20150424151100
0.98,20150424151630
0.98,20150424152300
0.98,20150424152600
0.98,20150424153100
0.98,20150424153400
0.98,20150424153900
0.98,20150424154430
0.98,20150424155800
0.98,20150424160230
1.0,20150424161430
1.0,20150424161900
1.0,20150424162000
1.0,20150424162100
1.0,20150424162230
1.0,20150424162530
0.98,20150424162700
0.98,20150424162730
0.98,20150424163400
0.98,20150424163630
0.98,20150424164130
0.98,20150424165230
0.98,20150424165400
0.98,20150424165730
0.98,20150424170330
0.98,20150424170930
0.98,20150424171130
0.98,20150424172830
0.98,20150424173330
0.86,20150424175000
0.82,20150424175330
0.78,20150424175730
0.68,20150424181000
0.68,20150424181100
0.7,20150424181400
0.7,20150424181830
0.62,20150424183230
0.6,20150424183330
0.56,20150424183730
0.48,20150424184230
0.48,20150424184300
0.46,20150424184400
0.44,20150424184530
0.42,20150424184800
0.46,20150424185100
0.46,20150424185730
0.52,20150424185930
0.52,20150424190230
0.8,20150424190800
0.82,20150424191100
0.68,20150424191930
0.58,20150424192230
0.58,20150424192330
0.1,20150424193630
0.14,20150424194130
0.14,20150424195000
0.12,20150424195100
0.12,20150424200300
0.24,20150424201430
0.26,20150424201500
0.3,20150424202530
0.32,20150424204230
0.3,20150424204430
0.32,20150424204600
0.32,20150424204630
0.28,20150424205000
0.3,20150424205200
0.36,20150424205400
0.36,20150424205630
0.26,20150424205900
-0.06,20150424210330
-0.12,20150424210430
-0.22,20150424210630
-0.46,20150424213430
-0.56,20150425102830
-0.42,20150425103800
-0.08,20150425105000
0.14,20150425105600
0.22,20150425105700
0.32,20150425105930
0.3,20150425110230
0.2,20150425110500
-0.22,20150425111600
-0.32,20150425111700
-0.32,20150425111730
-0.3,20150425112000
-0.3,20150425112300
-0.14,20150425113330
-0.14,20150425113400
-0.22,20150425114630
-0.3,20150425115130
-0.26,20150425115630
-0.26,20150425115830
-0.18,20150425120400
-0.14,20150425120530
0.22,20150425122930
0.08,20150425123230
0.12,20150425123300
0.12,20150425123330
0.26,20150425123800
0.54,20150425124130
0.6,20150425124200
0.9,20150425125230
0.92,20150425125600
0.92,20150425125800
0.92,20150425125830
0.96,20150425130230
0.94,20150425130630
0.98,20150425131230
0.78,20150425131600
0.6,20150425132730
0.6,20150425132830
0.68,20150425133330
0.74,20150425133430
0.82,20150425134900
0.76,20150425135830
0.76,20150425140030
0.78,20150425140130
0.8,20150425140400
0.98,20150425142000
0.98,20150425142030
0.96,20150425142100
0.96,20150425142530
0.98,20150425143030
0.98,20150425143100
0.98,20150425143200
1.0,20150425144100
1.0,20150425144730
1.0,20150425145030
0.98,20150425145830
0.98,20150425150300
1.0,20150425150530
1.0,20150425151300
1.0,20150425151330
1.0,20150425151600
0.98,20150425151630
1.0,20150425151700
0.98,20150425152830
0.98,20150425154400
0.98,20150425154530
0.98,20150425154700
0.98,20150425154730
0.98,20150425155230
0.98,20150425160300
0.98,20150425160400
0.98,20150425161430
0.98,20150425161900
0.98,20150425162030
0.98,20150425162230
0.98,20150425162430
0.98,20150425162730
0.98,20150425162900
0.96,20150425163730
0.96,20150425164430
0.96,20150425164700
0.98,20150425164730
0.98,20150425164900
0.96,20150425165030
0.96,20150425165130
0.96,20150425170030
0.96,20150425170800
0.96,20150425171200
0.96,20150425171300
0.96,20150425171430
0.96,20150425171730
0.96,20150425172600
0.96,20150425172730
0.96,20150425172800
0.96,20150425174400
0.96,20150425174500
0.96,20150425174630
0.96,20150425175100
0.96,20150425175130
0.96,20150425180000
0.96,20150425180630
0.96,20150425180830
0.96,20150425180900
0.96,20150425180930
0.96,20150425181430
0.96,20150425181800
0.96,20150425183030
0.96,20150425184230
0.96,20150425184430
0.96,20150425185030
0.96,20150425185630
0.98,20150425190400
0.96,20150425190800
0.98,20150425191300
0.98,20150425191400
0.98,20150425191600
0.98,20150425191700
0.98,20150425191800
0.98,20150425192000
0.96,20150425192230
0.98,20150425193100
0.98,20150425193330
0.98,20150425193600
0.98,20150425193830
0.98,20150425194330
0.96,20150425200700
0.98,20150425201600
0.98,20150425202030
0.96,20150425202400
0.96,20150425202630
0.96,20150425202700
0.96,20150425202900
0.96,20150425203300
0.96,20150425203800
0.96,20150425204100
0.96,20150425204130
0.94,20150425205200
0.92,20150425205500
0.92,20150425205600
0.92,20150425210130
0.88,20150425210630
0.88,20150425210730
0.86,20150425210930
0.84,20150425211200
0.84,20150425211230
0.76,20150425211600
-0.22,20150425213430
-0.48,20150425213630
-0.56,20150425213800
-0.7,20150425214100
-0.76,20150425214300
-0.48,20150426102130
-0.24,20150426102300
-0.3,20150426103300
-0.38,20150426103500
-0.42,20150426103900
-0.46,20150426104400
-0.36,20150426104900
-0.36,20150426105300
-0.28,20150426110100
-0.28,20150426110330
-0.22,20150426111230
-0.3,20150426111600
-0.44,20150426112530
-0.48,20150426112730
-0.46,20150426113130
-0.46,20150426113200
-0.52,20150426113500
-0.52,20150426114300
-0.46,20150426115200
-0.5,20150426115300
-0.54,20150426115600
-0.56,20150426115900
0.36,20150426121230
0.34,20150426121500
0.26,20150426121700
0.28,20150426122000
0.26,20150426124000
0.34,20150426124130
0.42,20150426124230
0.32,20150426124600
0.08,20150426124730
-0.02,20150426124830
0.02,20150426124900
0.02,20150426125530
0.08,20150426130000
0.0,20150426130200
-0.06,20150426131700
-0.14,20150426131900
-0.26,20150426132400
-0.28,20150426132500
-0.04,20150426132900
0.34,20150426134130
0.32,20150426134200
-0.08,20150426134730
0.22,20150426135530
0.64,20150426140330
0.22,20150426140930
0.38,20150426141100
0.36,20150426141130
0.34,20150426142200
0.42,20150426142730
0.22,20150426143700
0.08,20150426143800
0.02,20150426143830
0.22,20150426144400
0.26,20150426144500
0.48,20150426144900
0.46,20150426144930
0.4,20150426145200
0.42,20150426145230
0.48,20150426145400
0.68,20150426150130
0.7,20150426150430
0.64,20150426150930
0.84,20150426151900
0.46,20150426152700
0.62,20150426153500
0.54,20150426153800
0.36,20150426154800
0.28,20150426155200
0.42,20150426155700
0.4,20150426160030
0.74,20150426160830
0.76,20150426161130
0.78,20150426161300
0.76,20150426162800
0.8,20150426162900
0.78,20150426163000
0.18,20150426164430
-0.04,20150426164730
-0.16,20150426165100
-0.02,20150426165500
0.02,20150426165600
0.06,20150426165700
0.08,20150426165730
0.12,20150426165830
0.16,20150426165900
0.16,20150426171630
0.12,20150426171700
0.04,20150426175800
0.12,20150426180330
0.18,20150426180500
0.44,20150426183130
0.18,20150426183500
0.08,20150426184100
0.88,20150426185930
0.96,20150426190730
0.84,20150426192500
0.86,20150426193000
0.82,20150426193130
0.62,20150426195330
0.6,20150426195830
0.62,20150426200130
0.58,20150426200730
0.58,20150426200900
0.56,20150426201630
0.54,20150426202000
0.52,20150426202430
0.5,20150426202730
0.48,20150426203030
0.46,20150426203200
0.46,20150426203500
0.44,20150426203730
0.42,20150426203830
0.4,20150426204030
0.22,20150426205530
0.16,20150426210400
0.04,20150426211900
-0.1,20150426212430
-0.54,20150426213100
-0.58,20150426213130
-0.66,20150426213630
-0.66,20150426213700
-0.68,20150426213930
-0.64,20150427101930
-0.68,20150427102000
-0.64,20150427102230
-0.6,20150427102600
-0.6,20150427103400
-0.6,20150427103430
0.28,20150427104000
0.94,20150427104700
0.96,20150427104930
0.9,20150427105400
0.86,20150427105900
0.92,20150427110430
0.82,20150427110830
0.84,20150427111200
0.82,20150427111300
0.3,20150427111830
0.28,20150427112600
0.32,20150427112900
0.98,20150427114900
0.98,20150427115300
0.96,20150427115500
0.98,20150427115630
0.98,20150427120200
0.98,20150427120730
0.9,20150427121830
0.98,20150427122200
0.98,20150427122430
0.96,20150427122630
0.9,20150427123400
0.9,20150427123430
0.92,20150427123900
0.9,20150427124400
0.84,20150427125230
0.82,20150427125630
0.9,20150427130030
0.92,20150427130100
0.86,20150427130330
0.88,20150427130500
0.96,20150427131330
0.96,20150427131500
0.96,20150427132100
0.98,20150427133030
0.96,20150427134300
0.98,20150427134500
0.96,20150427134730
0.98,20150427140230
0.98,20150427141000
0.98,20150427141030
0.98,20150427141100
0.96,20150427141230
0.96,20150427141530
0.98,20150427142200
0.98,20150427142300
0.98,20150427142800
1.0,20150427143000
1.0,20150427143600
1.0,20150427143830
1.0,20150427144100
1.0,20150427144130
0.98,20150427145000
0.94,20150427145700
0.94,20150427150100
0.9,20150427150730
0.84,20150427152630
0.86,20150427153030
0.86,20150427153200
0.86,20150427153230
0.84,20150427153430
0.86,20150427153700
0.84,20150427153900
0.88,20150427154300
0.9,20150427154400
0.88,20150427154800
0.9,20150427155030
0.96,20150427155730
0.94,20150427155900
0.96,20150427161630
0.94,20150427163000
0.94,20150427163130
0.94,20150427164930
0.98,20150427165230
0.94,20150427165700
0.92,20150427170700
0.96,20150427171600
0.96,20150427171700
0.98,20150427172000
0.98,20150427172030
0.96,20150427172330
0.96,20150427172500
0.96,20150427172930
0.96,20150427173400
0.9,20150427174130
0.9,20150427174200
0.94,20150427174300
0.94,20150427175130
0.94,20150427180800
0.94,20150427181330
0.94,20150427181500
0.92,20150427181930
0.8,20150427182600
0.8,20150427183000
0.54,20150427184430
0.4,20150427185330
0.32,20150427190330
0.32,20150427190530
0.22,20150427191430
0.2,20150427191630
0.2,20150427191830
0.14,20150427192500
0.12,20150427192700
-0.16,20150427195000
-0.24,20150427195700
-0.44,20150427201500
-0.54,20150427202930
-0.56,20150427203330
-0.58,20150427203530
-0.58,20150427203930
-0.6,20150427204300
-0.58,20150427204600
-0.6,20150427204700
-0.6,20150427205200
-0.6,20150427205300
-0.64,20150427205830
-0.7,20150427210830
-0.6,20150427211200
-0.72,20150427211730
-0.74,20150427212230
-0.72,20150427212930
-0.68,20150427213700
-0.64,20150427214200
-0.38,20150428101600
0.06,20150428102200
0.28,20150428102530
0.36,20150428102730
0.44,20150428102900
0.5,20150428103030
0.54,20150428103430
0.64,20150428103700
0.66,20150428103730
0.88,20150428105730
0.88,20150428105830
0.9,20150428110930
0.9,20150428111030
0.92,20150428111300
0.94,20150428111600
0.94,20150428111930
0.94,20150428112830
0.96,20150428113430
0.96,20150428113600
0.98,20150428114700
0.98,20150428114830
1.0,20150428120100
1.0,20150428120830
1.0,20150428120900
1.0,20150428120930
1.0,20150428121000
1.0,20150428121530
1.0,20150428122430
1.0,20150428122700
1.0,20150428123230
1.0,20150428123800
1.0,20150428124600
1.0,20150428131630
1.0,20150428131730
1.0,20150428132430
1.0,20150428132700
1.0,20150428133430
1.0,20150428134430
1.0,20150428134530
1.0,20150428134900
1.0,20150428135300
1.0,20150428140500
1.0,20150428140530
1.0,20150428140630
1.0,20150428140930
1.0,20150428141130
1.0,20150428141630
1.0,20150428142230
0.8,20150428143000
0.82,20150428143200
0.84,20150428143230
0.86,20150428143430
0.98,20150428143830
1.0,20150428143900
1.0,20150428144630
0.98,20150428145100
1.0,20150428145200
1.0,20150428145300
1.0,20150428145800
1.0,20150428150700
1.0,20150428151200
0.98,20150428152030
0.98,20150428152100
1.0,20150428152130
1.0,20150428152500
0.98,20150428153300
1.0,20150428154430
0.98,20150428155100
1.0,20150428155430
0.98,20150428155800
1.0,20150428160000
1.0,20150428160330
1.0,20150428160430
1.0,20150428160530
1.0,20150428160730
0.98,20150428161230
1.0,20150428162000
0.98,20150428162430
0.98,20150428162500
1.0,20150428162630
0.98,20150428162800
0.98,20150428163100
1.0,20150428163200
0.98,20150428163330
0.98,20150428163500
0.98,20150428163630
0.98,20150428163730
0.98,20150428163930
0.98,20150428164400
0.98,20150428164500
0.98,20150428165700
0.96,20150428165800
0.98,20150428170000
0.94,20150428170600
0.92,20150428170700
0.9,20150428171200
0.98,20150428171500
0.98,20150428171700
0.98,20150428173100
0.98,20150428173400
0.98,20150428174530
0.98,20150428174800
0.98,20150428174930
0.98,20150428175300
0.98,20150428175500
0.98,20150428175830
0.98,20150428180000
0.98,20150428180230
0.98,20150428180800
0.98,20150428180930
0.98,20150428181130
0.96,20150428183130
0.96,20150428183800
0.96,20150428184830
0.94,20150428185130
0.94,20150428185600
0.94,20150428185830
0.94,20150428190000
0.98,20150428192400
0.98,20150428192430
0.98,20150428192700
0.98,20150428193600
0.98,20150428193630
0.98,20150428194300
0.98,20150428195530
0.98,20150428195700
0.98,20150428195830
0.96,20150428200700
0.96,20150428200730
0.94,20150428201600
0.86,20150428202130
0.78,20150428202500
0.64,20150428203400
0.58,20150428203930
0.6,20150428204600
0.64,20150428204800
0.62,20150428204830
0.34,20150428210530
0.34,20150428210700
0.3,20150428210830
0.1,20150428211900
0.0,20150428212030
-0.12,20150428212330
-0.2,20150428212500
-0.28,20150428212800
-0.36,20150428213430
-0.34,20150428213500
-0.54,20150428214100
-0.58,20150428214130
-0.64,20150428214330
-0.52,20150429101900
-0.28,20150429102500
-0.02,20150429104200
0.02,20150429104400
-0.12,20150429104700
0.04,20150429105000
0.12,20150429105100
0.22,20150429105630
0.26,20150429105730
0.32,20150429110000
0.36,20150429110630
0.36,20150429110800
0.52,20150429111630
0.52,20150429111730
0.58,20150429112400
0.62,20150429112600
0.68,20150429112730
0.8,20150429113130
0.94,20150429114530
0.98,20150429115900
0.98,20150429120130
0.98,20150429120430
0.98,20150429120530
1.0,20150429121030
0.98,20150429122630
0.96,20150429123000
0.98,20150429123430
0.98,20150429123930
0.9,20150429125930
0.86,20150429130100
0.82,20150429130200
0.78,20150429130430
0.78,20150429130530
0.86,20150429130900
0.88,20150429131000
1.0,20150429131730
1.0,20150429131800
1.0,20150429132400
0.98,20150429133230
0.98,20150429133400
0.98,20150429133800
1.0,20150429134500
0.98,20150429134630
1.0,20150429134700
0.98,20150429135130
0.98,20150429135500
0.98,20150429135900
0.98,20150429140130
0.98,20150429140930
0.98,20150429141430
0.98,20150429141530
0.96,20150429141830
0.96,20150429142330
0.96,20150429142630
0.98,20150429144300
0.96,20150429144530
0.98,20150429145000
0.96,20150429145700
0.98,20150429145900
0.98,20150429150600
0.98,20150429150800
1.0,20150429151500
1.0,20150429152100
1.0,20150429152330
1.0,20150429152600
1.0,20150429153230
1.0,20150429153330
1.0,20150429154400
1.0,20150429154730
1.0,20150429154830
1.0,20150429155030
1.0,20150429155330
0.94,20150429161630
0.98,20150429163400
0.98,20150429163430
0.98,20150429163500
0.98,20150429163630
0.98,20150429163930
0.98,20150429164000
0.98,20150429164130
0.94,20150429165100
0.96,20150429165600
0.94,20150429165730
0.88,20150429170300
0.98,20150429171030
0.94,20150429171300
0.92,20150429172000
0.92,20150429172130
0.94,20150429172230
0.98,20150429172830
0.96,20150429173500
0.98,20150429173630
0.98,20150429174500
0.98,20150429175100
0.92,20150429175800
0.92,20150429175900
0.96,20150429180900
0.88,20150429182830
0.8,20150429183500
0.84,20150429183800
0.78,20150429184030
0.78,20150429184400
0.8,20150429185900
0.78,20150429190400
0.74,20150429190830
0.7,20150429191100
0.66,20150429191400
0.6,20150429191630
0.6,20150429191730
0.58,20150429192430
0.58,20150429193300
0.58,20150429193430
0.58,20150429193730
0.56,20150429194830
0.48,20150429195600
0.18,20150429200600
-0.12,20150429201900
-0.16,20150429202000
-0.16,20150429202100
-0.22,20150429202230
-0.26,20150429202430
-0.34,20150429202900
-0.4,20150429203400
-0.4,20150429204100
-0.4,20150429205000
-0.38,20150429205100
-0.34,20150429205630
-0.34,20150429205830
-0.34,20150429210330
-0.38,20150429210700
-0.38,20150429210800
-0.36,20150429211530
-0.34,20150429212300
-0.36,20150429212600
-0.36,20150429212800
-0.38,20150429213600
-0.28,20150430102730
-0.14,20150430102830
-0.12,20150430103400
0.26,20150430103600
0.32,20150430103700
0.36,20150430104830
0.36,20150430105000
0.32,20150430105200
0.28,20150430105530
0.34,20150430105700
0.4,20150430105800
0.74,20150430110730
0.88,20150430111400
0.92,20150430112030
0.92,20150430113030
0.92,20150430114330
0.92,20150430115200
0.94,20150430115600
0.94,20150430115800
0.94,20150430120530
0.94,20150430120800
0.94,20150430120930
0.94,20150430121200
0.94,20150430121330
0.94,20150430122130
0.94,20150430122500
0.94,20150430122530
0.98,20150430123730
0.98,20150430124130
0.98,20150430124230
0.98,20150430125000
0.96,20150430125600
0.96,20150430125700
0.96,20150430125800
0.98,20150430130800
0.98,20150430130900
0.98,20150430131030
0.98,20150430131700
0.98,20150430132030
0.98,20150430133200
1.0,20150430134230
1.0,20150430135900
1.0,20150430140230
0.98,20150430140930
0.98,20150430141430
0.96,20150430142330
0.96,20150430142400
0.96,20150430143430
0.98,20150430143530
0.96,20150430143830
0.94,20150430143900
0.98,20150430144800
0.98,20150430144830
0.98,20150430145200
0.98,20150430150030
0.98,20150430150400
1.0,20150430151400
1.0,20150430151530
0.98,20150430152030
0.92,20150430153630
0.9,20150430154130
0.82,20150430154900
0.84,20150430155900
0.82,20150430160130
0.88,20150430161230
0.88,20150430162430
0.9,20150430162500
0.9,20150430162630
0.9,20150430162900
0.52,20150430165430
0.5,20150430165530
0.48,20150430165730
0.44,20150430170130
0.4,20150430170400
0.42,20150430170430
0.48,20150430171000
0.62,20150430172230
0.66,20150430172800
0.64,20150430172830
0.52,20150430173430
0.58,20150430174200
0.58,20150430174230
0.18,20150430175130
0.22,20150430175830
0.68,20150430180700
0.64,20150430181200
0.56,20150430181500
0.16,20150430183530
0.16,20150430183730
-0.06,20150430184830
0.12,20150430185800
0.2,20150430190530
0.48,20150430191500
0.46,20150430191600
0.8,20150430193000
0.62,20150430194200
0.46,20150430194400
-0.6,20150430200800
-0.62,20150430200900
-0.6,20150430201000
-0.54,20150430201130
-0.46,20150430201300
-0.26,20150430201600
0.0,20150430202030
0.56,20150430202730
0.64,20150430202830
0.68,20150430203130
0.66,20150430203200
0.0,20150430204100
0.54,20150430205200
0.52,20150430205230
0.76,20150430210400
0.52,20150430211730
0.48,20150430211830
0.54,20150430212100
0.6,20150430213730
0.06,20150430214230
-0.14,20150501101900
-0.04,20150501102200
0.36,20150501103400
0.34,20150501103430
0.36,20150501103500
0.36,20150501103530
0.32,20150501103600
0.36,20150501103700
0.54,20150501104030
0.78,20150501104700
0.78,20150501105330
0.8,20150501105400
0.92,20150501110930
0.88,20150501112330
0.88,20150501112400
0.88,20150501112630
0.88,20150501112700
0.96,20150501113600
0.94,20150501113730
0.92,20150501113830
0.92,20150501114000
0.94,20150501114130
0.9,20150501114800
0.9,20150501114830
0.9,20150501114930
0.92,20150501115400
0.96,20150501115800
0.98,20150501120800
0.98,20150501121200
0.98,20150501121330
0.98,20150501121630
0.94,20150501122630
0.96,20150501122730
0.92,20150501124330
0.94,20150501124600
0.94,20150501124700
0.96,20150501124730
0.98,20150501124930
0.98,20150501125230
0.96,20150501125800
0.96,20150501130200
0.96,20150501131130
0.96,20150501132100
0.96,20150501132200
0.98,20150501133600
0.98,20150501133730
0.98,20150501134300
0.98,20150501134600
0.98,20150501135030
0.98,20150501135200
0.98,20150501135830
0.98,20150501140030
0.98,20150501140330
0.98,20150501140400
0.98,20150501140630
0.98,20150501140930
0.98,20150501141030
0.98,20150501141700
0.98,20150501143130
0.98,20150501143330
0.98,20150501143400
0.98,20150501144300
0.98,20150501144730
0.98,20150501150130
0.98,20150501150430
0.98,20150501150700
0.98,20150501150900
0.98,20150501150930
0.98,20150501151800
0.98,20150501151900
0.98,20150501152330
0.98,20150501152530
0.98,20150501153000
0.98,20150501153100
0.98,20150501154400
0.98,20150501154730
0.98,20150501155430
1.0,20150501160500
1.0,20150501161030
0.98,20150501162100
0.98,20150501162500
0.98,20150501162900
0.98,20150501164000
0.98,20150501164730
0.98,20150501165500
0.98,20150501170200
0.98,20150501170630
0.98,20150501171900
0.98,20150501172600
0.98,20150501172800
0.98,20150501173500
0.98,20150501173630
0.98,20150501173830
0.98,20150501175630
0.98,20150501175800
0.98,20150501175900
0.98,20150501181030
0.98,20150501182330
0.98,20150501183330
0.98,20150501183600
0.98,20150501183830
0.98,20150501184330
0.98,20150501184400
0.98,20150501185330
0.98,20150501185500
0.98,20150501185900
0.98,20150501190230
0.98,20150501190400
0.98,20150501190730
0.98,20150501191130
0.98,20150501191430
0.98,20150501192430
0.98,20150501192530
0.98,20150501192630
0.98,20150501193000
0.98,20150501193130
0.98,20150501193930
0.98,20150501194000
0.98,20150501194500
0.96,20150501194630
0.96,20150501195100
0.96,20150501201300
0.96,20150501201330
0.96,20150501201600
0.96,20150501202300
0.96,20150501202730
0.96,20150501203700
0.96,20150501203900
0.96,20150501204000
0.96,20150501204130
0.94,20150501204300
0.66,20150501210830
0.66,20150501210930
0.58,20150501211400
0.48,20150501211930
0.34,20150501212400
-0.34,20150501213800
-0.58,20150501214200
-0.3,20150502101630
-0.26,20150502102000
-0.32,20150502102300
-0.16,20150502102530
0.06,20150502103000
0.5,20150502104000
0.64,20150502104230
0.8,20150502105000
0.88,20150502110000
0.88,20150502110100
0.88,20150502110230
0.9,20150502110500
0.9,20150502110530
0.9,20150502110830
0.9,20150502110930
0.9,20150502111600
0.9,20150502111930
0.94,20150502112300
0.96,20150502113200
